Year,imdb,Title,clean_test,binary,budget,domgross,intgross,totalgross
1984,tt0086879,Amadeus,ok,PASS,18000000,51973029,51973029,103946058
1984,tt0086960,Beverly Hills Cop,nowomen,FAIL,15000000,234760478,316300000,551060478
1984,tt0086984,Body Double,men,FAIL,10000000,8801940,8801940,17603880
1984,tt0087078,Conan the Destroyer,dubious,FAIL,18000000,26400000,26400000,52800000
1984,tt0087182,Dune,dubious,FAIL,45000000,27447471,27447471,54894942
1984,tt0087298,Friday the 13th Part IV: The Final Chapter,ok,PASS,2600000,32980880,32980880,65961760
1984,tt0087332,Ghostbusters,notalk,FAIL,30000000,238632124,291632124,530264248
1984,tt0087363,Gremlins,notalk,FAIL,11000000,148168459,148168459,296336918
1984,tt0087469,Indiana Jones and the Temple of Doom,nowomen,FAIL,28000000,179880271,333080271,512960542
1984,tt0087928,Police Academy,dubious,FAIL,4500000,81198894,81198894,162397788
1984,tt0087995,Repo Man,men,FAIL,1500000,2300000,2300000,4600000
1984,tt0088161,Splash,notalk,FAIL,8000000,62599495,62599495,125198990
1984,tt0088170,Star Trek III: The Search for Spock,notalk,FAIL,18000000,76471046,87000000,163471046
1984,tt0087538,The Karate Kid,ok,PASS,40000000,176591618,359091618,535683236
1984,tt0088247,The Terminator,men,FAIL,6400000,38019031,78019031,116038062
1983,tt0085549,Flashdance,ok,PASS,7000000,90463574,201463574,291927148
1983,tt0086190,Star Wars: Episode VI - Return of the Jedi,nowomen,FAIL,32500000,309205079,572700000,881905079
1983,tt0086393,Superman III,ok,PASS,39000000,59950623,59950623,119901246
1983,tt0086541,Videodrome,men,FAIL,5952000,2120439,2120439,4240878
1983,tt0086567,WarGames,notalk,FAIL,12000000,74433837,74433837,148867674
1982,tt0083658,Blade Runner,notalk,FAIL,28000000,32656328,33139618,65795946
1982,tt0083722,Cat People,ok,PASS,12500000,7000000,21000000,28000000
1982,tt0082198,Conan the Barbarian,notalk,FAIL,20000000,38264085,79114085,117378170
1982,tt0083833,Diner,notalk,FAIL,5000000,12592907,12592907,25185814
1982,tt0083866,E.T.: The Extra-Terrestrial,dubious,FAIL,10500000,435110554,792965326,1228075880
1982,tt0083929,Fast Times at Ridgemont High,men,FAIL,4500000,27092880,27092880,54185760
1982,tt0083944,First Blood,nowomen,FAIL,14000000,47212904,125212904,172425808
1982,tt0083972,Friday the 13th Part III,dubious,FAIL,2250000,36690067,36690067,73380134
1982,tt0084516,Poltergeist,ok,PASS,10700000,74706019,121706019,196412038
1982,tt0084522,Porky&#39;s,men,FAIL,4000000,109492484,109492484,218984968
1982,tt0084726,Star Trek: The Wrath of Khan,dubious,FAIL,12000000,79912963,96800000,176712963
1982,tt0083642,The Best Little Whorehouse in Texas,ok,PASS,20500000,69701637,69701637,139403274
1982,tt0084805,Tootsie,notalk,FAIL,15000000,177200000,177200000,354400000
1982,tt0084827,TRON,nowomen,FAIL,17000000,26918576,26918576,53837152
1981,tt0082096,Das Boot,nowomen,FAIL,12000000,11487676,84970337,96458013
1981,tt0082340,Escape from New York,nowomen,FAIL,6000000,25244700,25244700,50489400
1981,tt0082418,Friday the 13th Part 2,notalk,FAIL,1250000,21722776,21722776,43445552
1981,tt0082495,Halloween II,ok,PASS,2500000,25533818,25533818,51067636
1981,tt0082509,Heavy Metal,notalk,FAIL,9300000,19571091,19571091,39142182
1981,tt0082517,History of the World: Part I,notalk,FAIL,11000000,31672000,31672000,63344000
1981,tt0082971,Raiders of the Lost Ark,nowomen,FAIL,20000000,248159971,389925971,638085942
1981,tt0083907,The Evil Dead,notalk,FAIL,375000,2400000,29400000,31800000
1981,tt0081633,Time Bandits,notalk,FAIL,12000000,37400000,37400000,74800000
1980,tt0080339,Airplane!,dubious,FAIL,3500000,83453539,83453539,166907078
1980,tt0080492,Can&#39;t Stop the Music,ok,PASS,20000000,2000000,2000000,4000000
1980,tt0080716,Fame,ok,PASS,18000000,22455510,77956957,100412467
1980,tt0080745,Flash Gordon,dubious,FAIL,35000000,27107960,27107960,54215920
1980,tt0080761,Friday the 13th,men,FAIL,17000000,65002019,91700771,156702790
1980,tt0080855,Heaven&#39;s Gate,nowomen,FAIL,44000000,3484331,3484331,6968662
1980,tt0081375,Private Benjamin,ok,PASS,15000000,69847348,69847348,139694696
1980,tt0081398,Raging Bull,notalk,FAIL,18000000,23380203,23380203,46760406
1980,tt0081534,Somewhere in Time,men,FAIL,5100000,9709597,9709597,19419194
1980,tt0080684,Star Wars: Episode V - The Empire Strikes Back,nowomen,FAIL,23000000,290271960,534171960,824443920
1980,tt0081573,Superman II,dubious,FAIL,54000000,108185706,108185706,216371412
1980,tt0080455,The Blues Brothers,notalk,FAIL,27000000,57229890,57229890,114459780
1980,tt0080749,The Fog,ok,PASS,18000000,29511112,37048526,66559638
1980,tt0081505,The Shining,men,FAIL,19000000,44017374,44017374,88034748
