Year,imdb,Title,clean_test,binary,budget,gross,grosscode,,,,,
1999,tt0120601,Being John Malkovich,ok,PASS,13000000,32382381,International Gross,,,,,
1998,tt0120603,Beloved,ok,PASS,53000000,22852487,Domestic Gross (US),,,,,
1998,tt0120603,Beloved,ok,PASS,53000000,22852487,International Gross,,,,,
2002,tt0286499,Bend It Like Beckham,ok,PASS,5600000,32543449,Domestic Gross (US),,,,,
2002,tt0286499,Bend It Like Beckham,ok,PASS,5600000,76730377,International Gross,,,,,
2007,tt0442933,Beowulf,ok,PASS,150000000,82195215,Domestic Gross (US),,,,,
2007,tt0442933,Beowulf,ok,PASS,150000000,194995215,International Gross,,,,,
2000,tt0218839,Best in Show,ok,PASS,6000000,18621249,Domestic Gross (US),,,,,
2000,tt0218839,Best in Show,ok,PASS,6000000,20695413,International Gross,,,,,
1984,tt0086960,Beverly Hills Cop,nowomen,FAIL,15000000,234760478,Domestic Gross (US),,,,,
1984,tt0086960,Beverly Hills Cop,nowomen,FAIL,15000000,316300000,International Gross,,,,,
1987,tt0092644,Beverly Hills Cop II,notalk,FAIL,20000000,153665036,Domestic Gross (US),,,,,
1987,tt0092644,Beverly Hills Cop II,notalk,FAIL,20000000,276665036,International Gross,,,,,
1994,tt0109254,Beverly Hills Cop III,nowomen,FAIL,50000000,42586861,Domestic Gross (US),,,,,
1994,tt0109254,Beverly Hills Cop III,nowomen,FAIL,50000000,119180938,International Gross,,,,,
2005,tt0374536,Bewitched,ok,PASS,80000000,63313159,Domestic Gross (US),,,,,
2005,tt0374536,Bewitched,ok,PASS,80000000,131159306,International Gross,,,,,
2003,tt0319061,Big Fish,notalk,FAIL,70000000,66432867,Domestic Gross (US),,,,,
2003,tt0319061,Big Fish,notalk,FAIL,70000000,123432867,International Gross,,,,,
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,FAIL,20000000,37537675,Domestic Gross (US),,,,,
1991,tt0101452,Bill &amp; Ted&#39;s Bogus Journey,notalk,FAIL,20000000,37537675,International Gross,,,,,
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,FAIL,10000000,40485039,Domestic Gross (US),,,,,
1989,tt0096928,Bill &amp; Ted&#39;s Excellent Adventure,men,FAIL,10000000,40485039,International Gross,,,,,
2000,tt0249462,Billy Elliot,ok,PASS,5000000,21995263,Domestic Gross (US),,,,,
2000,tt0249462,Billy Elliot,ok,PASS,5000000,109280263,International Gross,,,,,
2010,tt1164999,Biutiful,notalk,FAIL,35000000,5101237,Domestic Gross (US),,,,,
2010,tt1164999,Biutiful,notalk,FAIL,35000000,25101237,International Gross,,,,,
1999,tt0165643,Black and White,ok,PASS,10000000,5241315,Domestic Gross (US),,,,,
1999,tt0165643,Black and White,ok,PASS,10000000,5241315,International Gross,,,,,
2006,tt0454082,Black Christmas,ok,PASS,9000000,16235738,Domestic Gross (US),,,,,
2006,tt0454082,Black Christmas,ok,PASS,9000000,16235738,International Gross,,,,,
2001,tt0265086,Black Hawk Down,nowomen,FAIL,95000000,108638745,Domestic Gross (US),,,,,
2001,tt0265086,Black Hawk Down,nowomen,FAIL,95000000,159691085,International Gross,,,,,
2010,tt0947798,Black Swan,ok,PASS,13000000,106954678,Domestic Gross (US),,,,,
2010,tt0947798,Black Swan,ok,PASS,13000000,331266710,International Gross,,,,,
2011,tt1629705,Blackthorn,notalk,FAIL,4500000,200558,Domestic Gross (US),,,,,
2011,tt1629705,Blackthorn,notalk,FAIL,4500000,1249765,International Gross,,,,,
1998,tt0120611,Blade,notalk,FAIL,45000000,70141876,Domestic Gross (US),,,,,
1998,tt0120611,Blade,notalk,FAIL,45000000,131237688,International Gross,,,,,
2002,tt0187738,Blade II,notalk,FAIL,54000000,81676888,Domestic Gross (US),,,,,
2002,tt0187738,Blade II,notalk,FAIL,54000000,154338601,International Gross,,,,,
1982,tt0083658,Blade Runner,notalk,FAIL,28000000,32656328,Domestic Gross (US),,,,,
1982,tt0083658,Blade Runner,notalk,FAIL,28000000,33139618,International Gross,,,,,
2007,tt0445934,Blades of Glory,ok,PASS,61000000,118594548,Domestic Gross (US),,,,,
2007,tt0445934,Blades of Glory,ok,PASS,61000000,145594548,International Gross,,,,,
2008,tt0861689,Blindness,ok,PASS,25000000,3073392,Domestic Gross (US),,,,,
2008,tt0861689,Blindness,ok,PASS,25000000,20052958,International Gross,,,,,
2006,tt0450259,Blood Diamond,notalk,FAIL,100000000,57377916,Domestic Gross (US),,,,,
2006,tt0450259,Blood Diamond,notalk,FAIL,100000000,171377916,International Gross,,,,,
2005,tt0383222,BloodRayne,dubious,FAIL,25000000,2405420,Domestic Gross (US),,,,,
2005,tt0383222,BloodRayne,dubious,FAIL,25000000,3605420,International Gross,,,,,
1988,tt0092675,Bloodsport,notalk,FAIL,1500000,11806119,Domestic Gross (US),,,,,
1988,tt0092675,Bloodsport,notalk,FAIL,1500000,11806119,International Gross,,,,,
2001,tt0221027,Blow,notalk,FAIL,30000000,52990775,Domestic Gross (US),,,,,
2001,tt0221027,Blow,notalk,FAIL,30000000,83282296,International Gross,,,,,
2002,tt0300532,Blue Crush,ok,PASS,30000000,40118420,Domestic Gross (US),,,,,
2002,tt0300532,Blue Crush,ok,PASS,30000000,51618420,International Gross,,,,,
2013,tt2334873,Blue Jasmine,ok,PASS,18000000,33345833,Domestic Gross (US),,,,,
2013,tt2334873,Blue Jasmine,ok,PASS,18000000,68447831,International Gross,,,,,
2012,tt1758575,Blue Like Jazz,ok,PASS,1200000,595018,Domestic Gross (US),,,,,
2012,tt1758575,Blue Like Jazz,ok,PASS,1200000,595018,International Gross,,,,,
1999,tt0181316,Blue Streak,notalk,FAIL,36000000,68208190,Domestic Gross (US),,,,,
1999,tt0181316,Blue Streak,notalk,FAIL,36000000,117448157,International Gross,,,,,
2010,tt1120985,Blue Valentine,men,FAIL,1000000,9737892,Domestic Gross (US),,,,,
2010,tt1120985,Blue Valentine,men,FAIL,1000000,16566240,International Gross,,,,,
1984,tt0086984,Body Double,men,FAIL,10000000,8801940,Domestic Gross (US),,,,,
1984,tt0086984,Body Double,men,FAIL,10000000,8801940,International Gross,,,,,
2000,tt0181984,Boiler Room,notalk,FAIL,9000000,16963963,Domestic Gross (US),,,,,
2000,tt0181984,Boiler Room,notalk,FAIL,9000000,28773637,International Gross,,,,,
2008,tt0397892,Bolt,ok,PASS,150000000,114053759,Domestic Gross (US),,,,,
2008,tt0397892,Bolt,ok,PASS,150000000,313953759,International Gross,,,,,
2006,tt0479647,"Bon Cop, Bad Cop",notalk,FAIL,8000000,12671300,Domestic Gross (US),,,,,
2006,tt0479647,"Bon Cop, Bad Cop",notalk,FAIL,8000000,12671300,International Gross,,,,,
2003,tt0310778,Bon voyage,ok,PASS,20000000,2353728,Domestic Gross (US),,,,,
2003,tt0310778,Bon voyage,ok,PASS,20000000,8361736,International Gross,,,,,
2005,tt0357507,Boogeyman,men,FAIL,20000000,46752382,Domestic Gross (US),,,,,
2005,tt0357507,Boogeyman,men,FAIL,20000000,67192859,International Gross,,,,,
1997,tt0118749,Boogie Nights,dubious,FAIL,15000000,26410771,Domestic Gross (US),,,,,
1997,tt0118749,Boogie Nights,dubious,FAIL,15000000,43111725,International Gross,,,,,
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,FAIL,18000000,128505958,Domestic Gross (US),,,,,
2006,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,notalk,FAIL,18000000,261572744,International Gross,,,,,
1996,tt0115736,Bound,ok,PASS,4500000,3802260,Domestic Gross (US),,,,,
1996,tt0115736,Bound,ok,PASS,4500000,7011317,International Gross,,,,,
2005,tt0439478,Boynton Beach Club,ok,PASS,2900000,3127472,Domestic Gross (US),,,,,
2005,tt0439478,Boynton Beach Club,ok,PASS,2900000,3127472,International Gross,,,,,
1999,tt0171804,Boys Don&#39;t Cry,ok,PASS,2000000,11540607,Domestic Gross (US),,,,,
1999,tt0171804,Boys Don&#39;t Cry,ok,PASS,2000000,20741000,International Gross,,,,,
2009,tt0889583,Br&uuml;no,nowomen,FAIL,42000000,60054530,Domestic Gross (US),,,,,
2009,tt0889583,Br&uuml;no,nowomen,FAIL,42000000,130788243,International Gross,,,,,
2012,tt1217209,Brave,ok,PASS,185000000,237282182,Domestic Gross (US),,,,,
2012,tt1217209,Brave,ok,PASS,185000000,554606532,International Gross,,,,,
1995,tt0112573,Braveheart,men,FAIL,72000000,75545647,Domestic Gross (US),,,,,
1995,tt0112573,Braveheart,men,FAIL,72000000,209000000,International Gross,,,,,
1985,tt0088846,Brazil,ok,PASS,15000000,9929135,Domestic Gross (US),,,,,
1985,tt0088846,Brazil,ok,PASS,15000000,9929135,International Gross,,,,,
2005,tt0393109,Brick,notalk,FAIL,450000,2075743,Domestic Gross (US),,,,,
2005,tt0393109,Brick,notalk,FAIL,450000,4087493,International Gross,,,,,
1998,tt0144120,Bride of Chucky,notalk,FAIL,25000000,32404188,Domestic Gross (US),,,,,
1998,tt0144120,Bride of Chucky,notalk,FAIL,25000000,50692188,International Gross,,,,,
2009,tt0901476,Bride Wars,ok,PASS,30000000,58715510,Domestic Gross (US),,,,,
2009,tt0901476,Bride Wars,ok,PASS,30000000,115150424,International Gross,,,,,
2011,tt1478338,Bridesmaids,ok,PASS,32500000,169106725,Domestic Gross (US),,,,,
2011,tt1478338,Bridesmaids,ok,PASS,32500000,289263136,International Gross,,,,,
2007,tt0398808,Bridge to Terabithia,ok,PASS,25000000,82234139,Domestic Gross (US),,,,,
2007,tt0398808,Bridge to Terabithia,ok,PASS,25000000,137984788,International Gross,,,,,
2004,tt0317198,Bridget Jones: The Edge of Reason,ok,PASS,50000000,40203020,Domestic Gross (US),,,,,
2004,tt0317198,Bridget Jones: The Edge of Reason,ok,PASS,50000000,263894551,International Gross,,,,,
2001,tt0243155,Bridget Jones&#39;s Diary,ok,PASS,25000000,71500556,Domestic Gross (US),,,,,
2001,tt0243155,Bridget Jones&#39;s Diary,ok,PASS,25000000,281527158,International Gross,,,,,
2009,tt0810784,Bright Star,ok,PASS,8500000,4444637,Domestic Gross (US),,,,,
2009,tt0810784,Bright Star,ok,PASS,8500000,17260680,International Gross,,,,,
2000,tt0204946,Bring It On,ok,PASS,10000000,68353550,Domestic Gross (US),,,,,
2000,tt0204946,Bring It On,ok,PASS,10000000,90453550,International Gross,,,,,
2005,tt0388795,Brokeback Mountain,notalk,FAIL,13900000,83043761,Domestic Gross (US),,,,,
2005,tt0388795,Brokeback Mountain,notalk,FAIL,13900000,174097801,International Gross,,,,,
1996,tt0115759,Broken Arrow,nowomen,FAIL,65000000,70645997,Domestic Gross (US),,,,,
1996,tt0115759,Broken Arrow,nowomen,FAIL,65000000,148345997,International Gross,,,,,
2007,tt0283503,Brooklyn Rules,ok,PASS,8000000,458232,Domestic Gross (US),,,,,
2007,tt0283503,Brooklyn Rules,ok,PASS,8000000,458232,International Gross,,,,,
2009,tt1210042,Brooklyn&#39;s Finest,notalk,FAIL,17000000,27163593,Domestic Gross (US),,,,,
2009,tt1210042,Brooklyn&#39;s Finest,notalk,FAIL,17000000,39233233,International Gross,,,,,
2009,tt0765010,Brothers,ok,PASS,26000000,28544157,Domestic Gross (US),,,,,
2009,tt0765010,Brothers,ok,PASS,26000000,45043870,International Gross,,,,,
2003,tt0315327,Bruce Almighty,ok,PASS,81000000,242704995,Domestic Gross (US),,,,,
2003,tt0315327,Bruce Almighty,ok,PASS,81000000,483473962,International Gross,,,,,
1998,tt0118789,Buffalo &#39;66,notalk,FAIL,1500000,2380606,Domestic Gross (US),,,,,
1998,tt0118789,Buffalo &#39;66,notalk,FAIL,1500000,2380606,International Gross,,,,,
1992,tt0103893,Buffy the Vampire Slayer,ok,PASS,7000000,14231669,Domestic Gross (US),,,,,
1992,tt0103893,Buffy the Vampire Slayer,ok,PASS,7000000,14231669,International Gross,,,,,
2006,tt0470705,Bug,ok,PASS,4000000,7006708,Domestic Gross (US),,,,,
2006,tt0470705,Bug,ok,PASS,4000000,7006708,International Gross,,,,,
2012,tt1308729,Bullet to the Head,nowomen,FAIL,55000000,9489829,Domestic Gross (US),,,,,
2012,tt1308729,Bullet to the Head,nowomen,FAIL,55000000,13561515,International Gross,,,,,
2010,tt1126591,Burlesque,ok,PASS,55000000,39440655,Domestic Gross (US),,,,,
2010,tt1126591,Burlesque,ok,PASS,55000000,89657398,International Gross,,,,,
2008,tt0887883,Burn After Reading,notalk,FAIL,37000000,60355347,Domestic Gross (US),,,,,
2008,tt0887883,Burn After Reading,notalk,FAIL,37000000,163415735,International Gross,,,,,
1999,tt0179116,But I&#39;m a Cheerleader,ok,PASS,1200000,2205627,Domestic Gross (US),,,,,
1999,tt0179116,But I&#39;m a Cheerleader,ok,PASS,1200000,2629191,International Gross,,,,,
2002,tt0303816,Cabin Fever,ok,PASS,1500000,21158188,Domestic Gross (US),,,,,
2002,tt0303816,Cabin Fever,ok,PASS,1500000,30351664,International Gross,,,,,
1980,tt0080492,Can&#39;t Stop the Music,ok,PASS,20000000,2000000,Domestic Gross (US),,,,,
1980,tt0080492,Can&#39;t Stop the Music,ok,PASS,20000000,2000000,International Gross,,,,,
2009,tt1232207,Capitalism: A Love Story,notalk,FAIL,20000000,14363397,Domestic Gross (US),,,,,
2009,tt1232207,Capitalism: A Love Story,notalk,FAIL,20000000,19121531,International Gross,,,,,
2005,tt0379725,Capote,dubious,FAIL,7000000,28750530,Domestic Gross (US),,,,,
2005,tt0379725,Capote,dubious,FAIL,7000000,49924079,International Gross,,,,,
2011,tt0458339,Captain America: The First Avenger,notalk,FAIL,140000000,176654505,Domestic Gross (US),,,,,
2011,tt0458339,Captain America: The First Avenger,notalk,FAIL,140000000,370569776,International Gross,,,,,
2013,tt1535109,Captain Phillips,notalk,FAIL,55000000,107136417,Domestic Gross (US),,,,,
2013,tt1535109,Captain Phillips,notalk,FAIL,55000000,218743570,International Gross,,,,,
2013,tt1939659,Carrie,ok,PASS,30000000,35266619,Domestic Gross (US),,,,,
2013,tt1939659,Carrie,ok,PASS,30000000,85001659,International Gross,,,,,
2002,tt0319970,Carrie,ok,PASS,30000000,35266619,Domestic Gross (US),,,,,
2002,tt0319970,Carrie,ok,PASS,30000000,85001659,International Gross,,,,,
1999,tt0144814,Carrie 2: The Rage,ok,PASS,21000000,17760244,Domestic Gross (US),,,,,
1999,tt0144814,Carrie 2: The Rage,ok,PASS,21000000,17760244,International Gross,,,,,
2006,tt0317219,Cars,notalk,FAIL,70000000,244082982,Domestic Gross (US),,,,,
2006,tt0317219,Cars,notalk,FAIL,70000000,461667967,International Gross,,,,,
2011,tt1216475,Cars 2,men,FAIL,200000000,191450875,Domestic Gross (US),,,,,
2011,tt1216475,Cars 2,men,FAIL,200000000,560155383,International Gross,,,,,
2009,tt0795351,Case 39,ok,PASS,27000000,13261851,Domestic Gross (US),,,,,
2009,tt0795351,Case 39,ok,PASS,27000000,29302804,International Gross,,,,,
1995,tt0112641,Casino,men,FAIL,52000000,42438300,Domestic Gross (US),,,,,
1995,tt0112641,Casino,men,FAIL,52000000,110400000,International Gross,,,,,
2010,tt1194417,Casino Jack,notalk,FAIL,12500000,2039869,Domestic Gross (US),,,,,
2010,tt1194417,Casino Jack,notalk,FAIL,12500000,2080869,International Gross,,,,,
2006,tt0381061,Casino Royale,notalk,FAIL,102000000,167365000,Domestic Gross (US),,,,,
2006,tt0381061,Casino Royale,notalk,FAIL,102000000,596365000,International Gross,,,,,
1995,tt0112642,Casper,ok,PASS,55000000,100328194,Domestic Gross (US),,,,,
1995,tt0112642,Casper,ok,PASS,55000000,282300000,International Gross,,,,,
2000,tt0162222,Cast Away,notalk,FAIL,85000000,233632142,Domestic Gross (US),,,,,
2000,tt0162222,Cast Away,notalk,FAIL,85000000,427230516,International Gross,,,,,
1982,tt0083722,Cat People,ok,PASS,12500000,7000000,Domestic Gross (US),,,,,
1982,tt0083722,Cat People,ok,PASS,12500000,21000000,International Gross,,,,,
2002,tt0264464,Catch Me If You Can,notalk,FAIL,52000000,164606800,Domestic Gross (US),,,,,
2002,tt0264464,Catch Me If You Can,notalk,FAIL,52000000,351106800,International Gross,,,,,
1997,tt0118829,Cats Don&#39;t Dance,ok,PASS,32000000,3588602,Domestic Gross (US),,,,,
1997,tt0118829,Cats Don&#39;t Dance,ok,PASS,32000000,3588602,International Gross,,,,,
2004,tt0327554,Catwoman,ok,PASS,100000000,40202379,Domestic Gross (US),,,,,
2004,tt0327554,Catwoman,ok,PASS,100000000,82145379,International Gross,,,,,
2000,tt0173716,Cecil B. Demented,ok,PASS,10000000,1276984,Domestic Gross (US),,,,,
2000,tt0173716,Cecil B. Demented,ok,PASS,10000000,1953882,International Gross,,,,,
2004,tt0337921,Cellular,ok,PASS,45000000,32003620,Domestic Gross (US),,,,,
2004,tt0337921,Cellular,ok,PASS,45000000,61475984,International Gross,,,,,
2000,tt0210616,Center Stage,ok,PASS,18000000,17200925,Domestic Gross (US),,,,,
2000,tt0210616,Center Stage,ok,PASS,18000000,17200925,International Gross,,,,,
2010,tt1020558,Centurion,notalk,FAIL,15000000,123570,Domestic Gross (US),,,,,
2010,tt1020558,Centurion,notalk,FAIL,15000000,6623570,International Gross,,,,,
1996,tt0115857,Chain Reaction,notalk,FAIL,55000000,21226204,Domestic Gross (US),,,,,
1996,tt0115857,Chain Reaction,notalk,FAIL,55000000,60209334,International Gross,,,,,
2008,tt0824747,Changeling,ok,PASS,55000000,35739802,Domestic Gross (US),,,,,
2008,tt0824747,Changeling,ok,PASS,55000000,113805580,International Gross,,,,,
2005,tt0367594,Charlie and the Chocolate Factory,ok,PASS,150000000,206459076,Domestic Gross (US),,,,,
2005,tt0367594,Charlie and the Chocolate Factory,ok,PASS,150000000,474459076,International Gross,,,,,
2007,tt0423977,Charlie Bartlett,men,FAIL,12000000,3950294,Domestic Gross (US),,,,,
2007,tt0423977,Charlie Bartlett,men,FAIL,12000000,5295909,International Gross,,,,,
2010,tt1438254,Charlie St. Cloud,notalk,FAIL,44000000,31206263,Domestic Gross (US),,,,,
2010,tt1438254,Charlie St. Cloud,notalk,FAIL,44000000,48478084,International Gross,,,,,
2007,tt0472062,Charlie Wilson&#39;s War,ok,PASS,75000000,66661095,Domestic Gross (US),,,,,
2007,tt0472062,Charlie Wilson&#39;s War,ok,PASS,75000000,119512771,International Gross,,,,,
2000,tt0160127,Charlie&#39;s Angels,ok,PASS,90000000,125305545,Domestic Gross (US),,,,,
2000,tt0160127,Charlie&#39;s Angels,ok,PASS,90000000,259736090,International Gross,,,,,
2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,PASS,120000000,100814328,Domestic Gross (US),,,,,
2003,tt0305357,Charlie&#39;s Angels: Full Throttle,ok,PASS,120000000,227200000,International Gross,,,,,
1997,tt0118842,Chasing Amy,ok,PASS,250000,12006514,Domestic Gross (US),,,,,
1997,tt0118842,Chasing Amy,ok,PASS,250000,15155095,International Gross,,,,,
2008,tt0892255,Che: Part One,notalk,FAIL,58000000,293708,Domestic Gross (US),,,,,
2008,tt0892255,Che: Part One,notalk,FAIL,58000000,30118557,International Gross,,,,,
2012,tt1991245,Chernobyl Diaries,notalk,FAIL,1000000,18119640,Domestic Gross (US),,,,,
2012,tt1991245,Chernobyl Diaries,notalk,FAIL,1000000,38390020,International Gross,,,,,
2002,tt0299658,Chicago,ok,PASS,30000000,170687518,Domestic Gross (US),,,,,
2002,tt0299658,Chicago,ok,PASS,30000000,307687518,International Gross,,,,,
2000,tt0120630,Chicken Run,ok,PASS,42000000,106793915,Domestic Gross (US),,,,,
2000,tt0120630,Chicken Run,ok,PASS,42000000,227793915,International Gross,,,,,
1988,tt0094862,Child&#39;s Play,ok,PASS,9000000,33244684,Domestic Gross (US),,,,,
1988,tt0094862,Child&#39;s Play,ok,PASS,9000000,44196684,International Gross,,,,,
1990,tt0099253,Child&#39;s Play 2,ok,PASS,13000000,26904572,Domestic Gross (US),,,,,
1990,tt0099253,Child&#39;s Play 2,ok,PASS,13000000,34166572,International Gross,,,,,
2006,tt0206634,Children of Men,ok,PASS,76000000,35552383,Domestic Gross (US),,,,,
2006,tt0206634,Children of Men,ok,PASS,76000000,69450202,International Gross,,,,,
2005,tt0451094,Chinjeolhan geumjassi,ok,PASS,4500000,211667,Domestic Gross (US),,,,,
2005,tt0451094,Chinjeolhan geumjassi,ok,PASS,4500000,23471871,International Gross,,,,,
2009,tt1352824,Chloe,men,FAIL,13000000,3075255,Domestic Gross (US),,,,,
2009,tt1352824,Chloe,men,FAIL,13000000,9675172,International Gross,,,,,
2000,tt0241303,Chocolat,ok,PASS,25000000,71309760,Domestic Gross (US),,,,,
2000,tt0241303,Chocolat,ok,PASS,25000000,152500343,International Gross,,,,,
2012,tt1706593,Chronicle,notalk,FAIL,12000000,64575175,Domestic Gross (US),,,,,
